Protein.Group,PP_0751_PP_0813_PP_0815_log2_FC,PP_0751_PP_0813_PP_0815_log10_pval,PP_0528_PP_0751_PP_0815_log2_FC,PP_0528_PP_0751_PP_0815_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0751_PP_0813_PP_0815_log2_FC,PP_0528_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0751_PP_0815_log2_FC,PP_0368_PP_0751_PP_0815_log10_pval,PP_0368_PP_0751_PP_0813_PP_0815_log2_FC,PP_0368_PP_0751_PP_0813_PP_0815_log10_pval,PP_0368_PP_0814_PP_0815_log2_FC,PP_0368_PP_0814_PP_0815_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0751_PP_0814_PP_0815_log2_FC,PP_0368_PP_0751_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0813_PP_0815_log2_FC,PP_0528_PP_0813_PP_0815_log10_pval,PP_0751_PP_0815_log2_FC,PP_0751_PP_0815_log10_pval,PP_0528_PP_0812_PP_0815_log2_FC,PP_0528_PP_0812_PP_0815_log10_pval,PP_0368_PP_0813_PP_0814_PP_0815_log2_FC,PP_0368_PP_0813_PP_0814_PP_0815_log10_pval,PP_0814_PP_0815_log2_FC,PP_0814_PP_0815_log10_pval,PP_0813_PP_0814_PP_0815_log2_FC,PP_0813_PP_0814_PP_0815_log10_pval,PP_0812_PP_0813_PP_0815_PP_1506_log2_FC,PP_0812_PP_0813_PP_0815_PP_1506_log10_pval,PP_0368_PP_0815_log2_FC,PP_0368_PP_0815_log10_pval,PP_0437_PP_0815_PP_1317_log2_FC,PP_0437_PP_0815_PP_1317_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0528_PP_0815_log2_FC,PP_0528_PP_0815_log10_pval,PP_0815_PP_2136_log2_FC,PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0812_PP_0815_PP_1506_log2_FC,PP_0812_PP_0815_PP_1506_log10_pval
hexR,1.7662317881821388,2.085021059127078,,,,,,,,,2.0759854940399407,6.906027926125173,2.977476555897095,2.7122406189563883,3.1455284883994787,2.316957178060724,,,3.080262601092382,2.8464916248135914,2.1751207510869137,1.8880220232297518,2.8868255133554306,5.022371052116098,3.1555048873521967,15.722008900363194,,,,,,,2.300192241928813,3.3557639885749877,3.0685690379838455,1.7099559014363275,3.161433628868679,2.7842388752328633,3.0527933533123126,2.141609438621024,,,3.321042151791398,3.0423949318934502,2.9813426711632993,2.944586522669409,,,,
hflC,0.7135609846248743,2.4239233658048565,0.7978950876913125,5.03331385082089,0.8085909525073026,1.9896337437681917,0.7874101761603841,2.032228107127966,0.571944108043258,1.9066589039777255,0.6824737713150111,5.175226020574156,0.617056155468572,17.209353792235767,0.43738067808564696,4.678112238574681,0.7502164440966846,3.2932452040196174,0.7213762668201079,1.3910942565474944,0.7560408079897041,3.093857074152798,0.6230294631101734,2.3075137938395462,1.316217937292261,1.4372871853887261,0.745049779151042,1.6580217688791115,,,0.5633344019673336,6.592472695558921,0.897900754078132,2.042062074796904,,,,,0.5635882294039087,2.0152148427693266,,,0.5889397407020223,3.179297388489253,0.53748099747552,4.778124118479968,0.4254274127606252,2.5195803127689365,0.8139017140589511,1.9066106940972554
hflD,-3.6935893380095406,3.224397981233509,,,,,,,1.9224826898155631,1.3062454279594378,2.278005524409853,5.431815210908638,1.726663582880992,2.4171430887984693,,,,,1.785259246817864,1.5497529744103322,,,1.281409659069661,2.104971848872418,1.3048898129950097,2.040463209734232,-3.728563165028911,3.231863113096486,,,1.8437823937060254,2.23010921804564,,,,,1.6087757690610034,1.97593525090589,,,0.8750544115941687,1.9210867429912677,2.1057816779868017,2.8650851971367723,,,1.525380661960818,1.822411349167382,,
hfq,-0.8799968806619841,9.549448954149668,,,,,,,,,,,-1.4738262766081298,12.297050565724287,-0.3770022065446854,2.7473592138387395,-0.29980746847618933,1.5971415116337955,,,-0.2520233502638571,2.449954019571262,,,,,-0.7861721672107368,1.6524224906275005,,,-0.26062241558424465,3.661817679843998,,,,,,,,,,,-0.2343482357491618,2.0186157727925225,,,-1.4048214289462804,9.191553854392183,,
hinT,-0.9275731788013978,1.5316559961095408,-0.7885823627873825,1.5327922973467174,,,,,,,-0.8751975757799899,3.427996837891981,-1.0536201429336025,2.4752904296085685,,,,,,,,,,,,,-0.8992987713604846,1.5112329897067087,,,,,,,,,,,,,-1.0011560807342137,1.5504112787466984,,,,,-0.8149035490663646,9.2229574782238,,
hisC,-0.3552767818296383,3.5992288641528143,,,,,,,,,-0.22763270175187209,3.5672527754307137,0.11392459198236232,1.688867882402186,,,,,0.34232596115113606,1.5446389090954251,,,,,,,-0.15249128095533912,3.041849909946928,,,,,,,,,,,,,,,0.3153029627743974,6.9462486960243055,,,,,,
hisD,0.5013540977350791,5.331896182160735,,,,,,,,,,,,,,,0.4935805957109235,2.3727480897629665,,,,,,,0.5193923549641701,1.3246003434741593,0.5368107703060829,1.5877920455391745,,,,,,,,,,,,,,,-0.5071052337355118,8.495045627922822,,,,,,
hisF,-2.100446852161713,1.9297139190848482,-2.372723970580171,2.9946671171363493,-0.950155357277481,3.970150641351284,-0.9159034649707504,3.5989469135454195,-0.5407539484987027,1.491903898953317,-1.114575186866361,8.796963891842692,-0.8880725919975418,3.693103581645852,-0.6517407187134374,2.2538501010488665,-1.0908128209300663,1.887255547480054,-0.18746802836868567,1.7625253210918734,-1.344312498957126,10.268005624947456,,,,,-2.8935308420585777,13.879176863296438,,,-0.715037427182578,5.606628051923972,-1.3360660147709496,1.822266042874636,,,,,-0.8913322460022879,5.351601596041471,,,-0.5899257538365185,5.394605374301914,-0.7979611045808545,2.947874853422317,-0.6482486497198183,2.6350182190347367,-0.8050227396059172,4.900962012145964
hisG,0.8088110603970502,5.111713753738176,0.9303246886456479,1.4836348335409204,0.6369188966762148,1.4071982143917232,0.7433849319410447,1.7038591915264605,0.2283040858203112,1.4645463293620287,1.0355899120753838,2.4437314706045177,0.441450465367057,7.399039253845172,0.4136168110865157,4.442297671831339,0.6926637675033238,2.1752428156037973,-0.3645214810306439,3.7719539828454285,0.7406436824564827,1.7276686474279275,-0.5316584331021756,2.0506766181239477,,,0.9260861822030931,5.3980205584017,-2.0385028227141033,1.841856016396559,0.2865492403144837,4.4528892699006075,0.7845266861388179,2.3300909128705167,,,,,0.31203570014478677,2.1235569301630957,-1.3872762950150055,1.5549689420576271,0.4159522450869813,9.452835479129421,,,0.38602104619770106,2.152323374403985,0.7751776735883866,1.3324047709993492
hisH,1.0941179158110277,3.991398995360922,1.039000348645041,3.130318592949261,0.6063202388646878,2.1523816214472222,0.6788567442197463,3.7409003981544537,0.7343779926015145,3.7347275591805396,0.8743010706850354,9.694249838131102,0.6631638283894403,4.072340799095601,0.6814367264809039,1.9161756240568537,0.7370546743477895,3.833665139414474,-1.3475589629378955,8.289741396098698,0.8788503902723034,2.0885955138352714,,,-2.626660131776463,2.5147160247297844,,,-2.7282268539014933,5.195682163556606,0.7169499716679383,2.831610705285106,0.7232677382340134,2.282092318114989,,,-2.853906482014963,3.1546144131984826,0.6522160144132865,7.396899918328884,-1.925415059597918,4.908994246556493,0.9286371456241528,3.4081911432635335,0.737734192181784,3.868296443928638,0.6592695854284357,1.7434378445327325,,
hisP,-2.172182693807541,6.42864145890727,-1.2324704848621937,1.8524010506202224,-1.2301022300749427,1.4043771092865116,-0.9869937306660309,1.4700671956861495,1.0740252900375842,1.437461176401203,-0.5053881183000305,1.7008242861532101,1.3647793986189531,1.6236367764245616,1.061519476787585,8.656771337482423,-1.7346800026320812,5.566410983104168,,,-0.7680556953909545,2.0670146964078695,,,,,-2.112846329347747,6.302886090921209,,,,,,,,,,,0.8875854602143494,3.1946931169543547,,,1.2413798077759695,1.9492473535981147,1.1041339676084545,2.144071609468715,,,-0.6965144523060217,1.6808563633115488
hpf,-1.0575563356580038,4.387553065537257,-0.593644943935453,1.367912873209421,,,,,,,-0.9694541196198597,6.758609722337708,,,,,-0.5617619543668078,1.3944054531935084,0.3416119285731173,1.9269054241109682,-0.7540200069645684,1.6505429070024384,,,,,-0.7572577938183082,2.1723927098161075,,,,,-0.7760458926561901,1.8107878167638103,,,,,,,,,,,,,,,-0.24144701848017158,1.490995813917676
hprA,2.8799609098491024,5.531861077723627,,,,,,,,,,,1.4263312957292964,11.951565885050767,,,,,,,1.7223770243718708,1.6939519538152927,,,,,,,,,1.6074332818832522,2.177373716071478,,,,,,,,,,,,,,,,,,
hrpA,1.188328490963573,4.143505201876978,,,1.0364407617170484,1.9479818941454297,0.7190703496924337,1.362892285292791,,,0.9700734059528,1.649645331297448,,,,,0.7267032080547062,1.4981588453986836,,,,,,,,,,,,,,,,,,,,,,,,,0.5056841556607294,1.31316804125381,,,0.37405827021097404,1.945066055095098,,
hrpB,2.60378821343473,4.591891614189776,,,2.8065306613254033,2.188110269811652,2.305902758306127,1.3632296770308259,,,2.5778178984168436,1.4833859545802703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hscA,0.954102755531777,2.1078993869816802,,,,,,,1.1585691446801158,4.080890603911171,1.0265067526894545,1.8941629403970774,1.0034318474356443,1.3226511948613682,,,1.3084675707516196,3.0578002098952686,0.31199506468234955,1.9637705882228091,0.8356580081672405,2.06765215156476,,,,,,,,,0.9333768808819048,1.694864350574183,0.804593080149202,1.7668993163238662,,,,,0.8321859497750891,5.601990690246296,,,1.0070958971112594,4.292389093798224,1.1918520822493888,2.2884011488372273,,,0.8366590614179049,2.953746477564359
hsdM,1.1570679648245505,2.318994464702468,-2.7971102782453636,3.119849165069816,,,,,0.28400649460704175,1.4023629672988938,,,,,,,,,,,,,,,0.14043650105743385,1.3895051780273049,,,,,1.0907299662878411,2.948868474930801,0.6319018148479147,3.191482723915125,,,,,,,-0.2854335895287967,1.3101197212810214,,,,,1.4812768521556394,6.020326560428339,,
hsdR,3.2436831425936976,1.842646001611037,3.019510891830853,1.8865966513518115,2.645719807539221,2.0636728634710333,2.5472402204245808,3.192396579617852,,,,,2.620962961927244,2.8321722057961574,2.258865049858869,1.4917596910962807,,,,,,,,,,,,,,,3.0205005051047946,1.8535740092045845,,,2.3489820404773765,1.618245856505025,,,,,,,,,2.4275794320099195,1.6347427668073857,2.528120316863267,3.544348307441476,,
hslO,-0.3342262499157896,1.72691032588782,-0.19996700557718017,4.134907744225687,,,,,,,-0.23067660581474997,2.862228811963861,,,,,,,-0.25464032587927965,1.9620325386465824,-0.3113452989086096,1.5449866380384683,,,,,-0.24205641433767716,1.5824455568119649,-0.7940711450381501,3.104793368674231,,,,,,,,,-0.09844493235177416,2.7249562673762764,-0.8291361108532112,1.8971218881332725,-0.1110872469889645,1.69106244609345,,,,,,
htpG,-0.24650983075664798,1.3564349111361373,-0.19176534855991104,3.383689822045204,,,,,,,-0.15245255260072416,1.594214378455097,-0.16825840122631047,4.060621058382704,,,,,,,-0.2381820355486668,5.3253002594097865,0.21755041181686102,1.764969668608301,,,,,,,-0.17421842511120653,2.4575106669575164,,,,,,,,,,,-0.1379056346229827,1.9920950815289613,0.06706266175127235,1.5956829470237048,,,-0.2004644020013921,2.1275519520449593
hupA,-2.1199652292459867,8.082662185002215,-1.729690710505683,7.408191988689145,-0.9684543379022738,1.5798825594682278,-0.8291288748853295,4.3116230937948545,,,-1.0835528833717398,5.560362813340033,,,-1.0783028086233806,2.421553387545427,-1.3566952356423465,2.5628102011003238,,,-1.0508878974474989,2.786347340037758,-2.098583191266771,8.164417444224796,-2.879942990274289,8.50991327636389,-1.2172942891702865,2.6463863604444513,-1.5799007673506147,2.064850109617342,,,-1.598313898869931,5.5407475489285645,-1.8522869973668459,4.543551360704447,-1.6305725848387527,1.6182071848294635,-1.366591552937802,6.670785168263923,-2.640361717949399,2.300895235534821,-0.8775489745097058,1.7840371188299609,-1.011282448026732,2.497825254334064,,,-2.1292436339163157,8.124129196746841
hupB,0.3809653163713139,2.8765219815125382,0.4521287708606462,5.897654080950478,,,0.41599269042937925,5.99891485903823,0.34834386931032707,4.912276863491945,0.2922052312140094,3.9172978857029928,0.3139861354924668,2.983628356912312,0.1793847595855132,1.4470810207409535,0.2879074031247145,2.8872919493002946,0.8861966874293641,2.445526214593737,0.35588556605008625,5.293797145419304,0.7006262456275129,1.9838962313745978,,,0.29530861314127554,2.5129905800947796,,,0.26408768504498714,1.4628335830061312,0.5639221719627441,7.764415029549873,0.4047864594616734,2.3568469149864377,0.6588382081910178,1.9763364103173224,0.2827028501038183,3.163075364150644,0.8958306803152459,6.05965350135127,0.39470211640365455,2.2621883058207617,0.23249457856374386,2.0426469641980045,0.1934080048460677,1.8799280024861988,0.6796745349411981,2.853404633012712
ibpA,-1.1237068773117955,9.137111586908683,-1.0126163152242416,8.528039271432524,-0.8846879140811185,2.8918086510854435,-0.9341829770298409,2.8830665298887013,-1.1356650831311017,9.182703112110458,-0.583385722513044,5.313822692182437,-1.2154920222747916,9.521202910251136,-0.2104380320851515,2.025984181851557,-0.47133290916461457,4.40195390025223,-2.37294095278825,12.048753106117996,-1.0974956742727031,7.6775237111989645,-1.4204009519012866,10.18283427964616,-2.4177477551780338,12.06055819806656,-0.2779290529247095,2.474161631144162,-1.755068379522801,10.29405713594965,-1.596849159312032,10.527781618729307,-1.5583002360639018,10.148150508527172,-0.6740453098228278,1.8307254777271693,-2.368645152800416,10.371216761614086,-0.7367323202757285,6.694371287773593,-1.4044300871400675,7.405361877000262,-1.962266489760791,11.114191490738065,,,0.28977736940075643,2.220740637772267,-1.8606755986123538,4.54360943861252
icd,-0.2639203707897325,1.328085429195253,,,,,,,0.7057157978054075,2.772568340283755,-0.6168005663065113,1.6503519671372437,0.5462757932569186,1.919856756006381,,,,,,,,,0.3034861361195982,2.662807890799287,0.7531876703925906,1.3770027260512576,,,,,0.879603731511901,2.245808669703517,,,,,0.7729081735652537,2.935485789672584,,,,,0.6257638049829835,1.8949400466171784,0.24831629359137727,1.65056932220779,0.24372330211706064,1.6701468102706687,,
ihfA,1.0200372107258928,2.5596027298689563,1.0323645741170961,2.4720107886831606,,,,,0.9275584394313934,2.0799919453835267,,,0.9267875094905222,4.2548311466279305,0.8440634205522145,2.0743775848891683,,,,,1.1517942757924242,3.0093197199616335,-0.18648392384414944,3.1478183097778047,,,0.825370309692317,1.6391874992966757,-0.2091661419401718,1.3243785273664668,0.9473717873618474,2.5343627540589404,,,,,,,0.8593386373979188,2.5806806144521257,,,1.0209130034803355,6.117731068706127,0.8636595223615526,17.9612561695728,0.6695555268666266,3.0517741964215475,,
ileS,0.9086758134413764,1.780157648517164,0.5467110689601606,1.9457793243496049,0.42746866894386387,2.144897693046726,,,0.1449834959810949,2.234262737061148,,,,,0.23366176377389486,4.11455819359251,0.3574917696497575,2.4356486411526497,,,0.3714991794621387,1.3655319705342608,,,,,0.7030212578159001,2.0659990040623306,,,,,0.10690830682753838,1.666890621289006,,,,,0.261828776544009,1.3031955606166823,,,,,,,0.26583748678503977,3.064834630620179,,
ilvA-II,1.462923466946714,2.0679570869786983,1.1865327731970416,1.4558056627644942,1.3630211906027823,1.9811545096586827,1.3426333072289947,1.4389619503685787,,,1.4589644148651062,1.9151585009201608,0.7097234003627354,1.9457477107174084,,,1.2635891796819452,1.4917129031269603,,,1.1782167889634754,1.4703545997971759,-0.390909923630359,1.36726146771802,,,1.4657960348734898,1.8696171086441342,,,0.9333776909089343,2.8364653504545605,,,,,,,0.8330561352619837,2.260359698843237,-1.2548285895158104,6.137605522762349,0.9840663928824427,3.0572024761303167,0.8000134869331069,11.082765540513371,0.6777927870164149,2.2814224011323567,,
ilvC,-1.17726344139381,7.432035067722338,-1.366457602112014,8.398409768964045,-1.3847573642028181,11.364532922444019,-1.2802964869796913,7.533347428055377,-0.9261141067597091,5.6063781382312285,-1.168337443445948,12.271003256855975,-0.9887269749798451,7.600690023761938,-0.8199754673189814,10.894129646406945,-1.1671290859851162,7.375399283583217,-0.4468181526903724,1.3063365560253475,-1.5661846894853724,6.87361898303595,,,,,-1.0485125505831272,8.05450143154376,1.0039357324245293,2.1321696228779814,-0.9753126537233762,11.663504081046497,-0.9351338302603125,10.141681193750426,-0.43450456931699233,1.445420934914001,,,-0.917436441203774,11.516879109193285,,,-0.9068304554819455,11.43298794457615,-0.8148808534053595,6.887877338617336,-0.8668296478393457,5.133831489697648,-1.1235581574801918,11.900305092265038
ilvE,-0.09051062026532078,1.9275234838187638,,,,,,,0.34517218925843873,5.588064171244076,-0.18726545783792126,2.1677111959697566,0.3856171576684437,8.546142478513596,0.24076851294337026,4.166710280280701,,,0.6190653582331241,5.3276953057676595,,,0.4484915171617556,2.6147549762493805,,,,,,,0.45244370150857627,7.820262979930776,0.3497666615915555,2.5363969360976935,0.4203375769476143,1.730360191141517,0.43521665104118257,1.6074353983770118,0.2873503951166065,2.5706347708476733,0.5122546107981136,1.6558276854596528,0.5557169710418243,11.114412725062616,0.35531314200577563,6.463127369212686,,,0.3011378026239129,4.832727541772119
ilvH,-0.39497255176479173,7.0975077032493425,-0.8543604807726193,2.7972785887034175,-0.638348237036703,1.9455340487496913,-0.6823236862838278,3.3835141965325333,-0.5793799199534873,9.096755637471034,-0.6475604812825416,5.707204406270971,-0.6199992288079257,9.679402098050122,-0.6772987880131154,6.459195913682724,,,-1.3702158875629666,8.818487796959413,-0.7920276759313901,7.859831723722231,-1.965188262478785,6.043213107510102,-2.233598101163636,3.261986259997855,-0.4609331455505846,3.7665594204521087,-2.65928415815392,1.9498243471642167,-0.622215989564228,4.530970779533442,-0.6673662429583515,1.8949171588764189,-1.1469956704495943,3.3125137322874516,-1.7506036175711355,7.094976203641834,-0.6961699900894276,10.211445495222671,-2.9597250021621595,2.7697422076414293,-0.5313048749457092,4.04958214981297,-0.7000041086260718,10.29936817647039,-0.7574776707839681,10.653541987610447,,
ilvI,-0.735278495072326,1.384844090702919,-0.9085452823340213,4.156958657131461,-1.522295908611877,4.195681330280033,-1.375962648991882,3.344259913760349,-0.40996307650825564,5.834437484705244,-1.197417480068489,3.2069294864644835,-0.3705218523094531,5.636238400915437,-0.47544638511290715,5.416738196832596,-1.3066495142459704,2.4142262724544024,-1.0430268782244148,2.301576216948742,-1.1337460481818802,10.79156587793282,-1.0407515255130237,5.316044542114372,-1.238206571299666,12.138029370699162,-0.5414959585029885,6.168631215256338,-0.8379447887560546,1.5226661885970652,-0.4911528521070284,4.3098195968032105,-0.9140850072406417,1.4856011830959526,-1.0058142267535992,4.048614269523374,-1.0982562900406607,2.690203428242136,-0.5331830833617658,7.351534567990183,-1.429803618029322,5.783111677313005,-0.36631500741592576,5.401548286980224,-0.4753385106710238,3.354782118648557,-0.5216257728487355,7.493920412263162,-0.8952483876145267,3.444947256955861
infB,0.3424426593053338,2.3049951327771114,,,,,,,-0.3975574244001805,5.7801426284384885,0.2073117012104155,2.7114541962193224,-0.46843764028092516,9.932964863984429,-0.31452219799257325,7.566128915103056,0.14341455003166567,1.3653483589347575,,,,,,,,,0.3674411082179871,2.522797733885294,0.6836508740791679,1.562351541218,-0.3734252595037851,3.5591554282885456,,,,,,,-0.35930146436207455,8.219991401424927,,,-0.45698595385125007,4.7706289499655234,,,-0.26638211188593836,6.563700187435642,-0.1365449323224735,2.0984536866148082
infC,-0.8985225305200645,7.974361802559829,-0.6746406584634894,7.538621287718663,-0.46836556932035517,1.378021534249746,-0.6106259194564452,2.612148412018213,-0.5093484679913459,5.9914889190308225,-0.47221390301911853,5.556814896538967,-0.46422725990879465,5.213202095583896,-0.44095394460721016,5.066010604292074,,,,,-0.633189607579905,1.9682156173674008,-0.1657861059662927,1.7877062406957431,,,-0.8598121699221065,4.06325392382848,,,-0.584599643091298,6.221353329128726,-0.6526911839672108,5.067323048572272,,,,,-0.4469900280298626,5.450544232147717,-0.13805710930790194,1.382287446120801,-0.4776089101534055,5.745191185384777,-0.423950551494317,5.168113273175245,-0.4531825182653321,5.512359873940029,-0.6327391642907754,7.219094399134341
iscU,-1.2733680174985864,2.4984505309585954,,,-0.9345350833026932,2.430562780591879,,,-1.0307488764392054,1.6647311108953404,-1.034754611408147,5.37917470398391,-1.1098626848285367,1.6774206012039345,,,,,,,-1.2578859413988905,5.409738998005645,,,-0.33135139997587,1.3666208840014697,,,,,,,,,,,,,-1.9391986473698732,2.2514435694024817,,,-2.553107665687008,2.3433880365696003,-0.9503286191528771,2.689840826820368,,,,
ispB,-1.647514976415837,3.012235317723573,,,-0.688259532707799,1.6840292976527436,,,,,,,-0.8437424563964803,3.349918512854313,,,,,,,-2.203259721593782,7.596594819521845,,,,,,,-4.359580112691261,8.812460369742203,-1.5446900282374578,3.9352533065582476,-1.47826557170612,3.455555724410557,,,,,,,,,-1.3753367282364712,3.385285073687251,-0.5692674413073393,1.9557060378510158,,,,
